,0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,7.0
411,14.0
412,14.0
413,14.0
414,14.0
415,14.0
416,14.0
417,14.0
418,21.0
419,21.0
420,21.0
421,21.0
422,21.0
423,21.0
424,21.0
425,21.0
426,21.0
427,21.0
428,21.0
429,21.0
430,21.0
431,21.0
432,21.0
433,21.0
434,28.0
435,28.0
436,28.0
437,28.0
438,28.0
439,28.0
440,28.0
441,28.0
442,28.0
443,28.0
444,28.0
445,28.0
446,28.0
447,28.0
448,35.0
449,35.0
450,35.0
451,35.0
452,35.0
453,35.0
454,35.0
455,35.0
456,35.0
457,35.0
458,35.0
459,35.0
460,35.0
461,35.0
462,35.0
463,35.0
464,42.0
465,42.0
466,42.0
467,49.0
468,49.0
469,49.0
470,49.0
471,49.0
472,49.0
473,49.0
474,49.0
475,49.0
476,49.0
477,49.0
478,49.0
479,49.0
480,56.0
481,56.0
482,56.0
483,56.0
484,56.0
485,56.0
486,56.0
487,56.0
488,56.0
489,63.0
490,63.0
491,63.0
492,63.0
493,63.0
494,63.0
495,70.0
496,70.0
497,70.0
498,70.0
499,70.0
500,70.0
501,70.0
502,70.0
503,70.0
504,77.0
505,84.0
506,84.0
507,84.0
508,84.0
509,84.0
510,84.0
511,91.0
512,91.0
513,91.0
514,91.0
515,91.0
516,98.0
517,91.99999999999994
518,91.99999999999994
519,98.0
520,98.0
521,98.0
522,105.0
523,105.0
524,112.0
525,112.99999999999994
526,112.0
527,112.0
528,112.0
529,112.0
530,112.0
531,112.0
532,112.0
533,112.0
534,119.0
535,119.0
536,119.0
537,119.0
538,119.0
539,126.0
540,126.0
541,119.99999999999994
542,119.0
543,126.0
544,126.0
545,126.0
546,126.0
547,126.0
548,126.0
549,147.0
550,147.0
551,147.0
552,147.0
553,147.0
554,154.0
555,147.99999999999994
556,147.0
557,154.0
558,154.0
559,161.0
560,161.0
561,161.0
562,161.0
563,161.0
564,161.0
565,161.0
566,168.0
567,168.0
568,168.0
569,168.0
570,182.0
571,175.99999999999994
572,175.0
573,175.0
574,175.99999999999994
575,175.0
576,175.0
577,182.0
578,182.0
579,189.0
580,189.0
581,189.0
582,189.0
583,189.0
584,196.0
585,196.0
586,196.0
587,189.99999999999994
588,189.0
589,189.0
590,189.0
591,196.0
592,203.0
593,210.0
594,210.0
595,210.0
596,210.99999999999994
597,217.0
598,217.0
599,217.0
600,217.0
601,224.0
602,217.99999999999994
603,217.0
604,217.0
605,224.0
606,224.0
607,224.0
608,224.0
609,224.0
610,231.0
611,231.99999999999994
612,224.99999999999994
613,231.0
614,231.0
615,231.0
616,245.0
617,245.0
618,245.99999999999994
619,245.0
620,245.0
621,245.0
622,266.0
623,259.99999999999994
624,259.0
625,252.99999999999994
626,245.99999999999994
627,245.0
628,245.0
629,238.99999999999994
630,252.0
631,245.99999999999994
632,245.99999999999994
633,252.0
634,252.0
635,252.0
636,259.0
637,259.0
638,259.0
639,273.0
640,273.0
641,266.99999999999994
642,273.0
643,280.0
644,280.0
645,280.0
646,280.99999999999994
647,280.0
648,287.0
649,294.0
650,287.99999999999994
651,287.0
652,287.0
653,287.0
654,294.0
655,294.0
656,275.99999999999983
657,280.0
658,294.0
659,301.0
660,308.0
661,301.99999999999994
662,301.0
663,301.0
664,308.99999999999994
665,308.0
666,308.99999999999994
667,308.0
668,308.0
669,308.0
670,308.0
671,315.0
672,315.0
673,308.99999999999994
674,308.0
675,308.0
676,308.0
677,302.9999999999999
678,301.0
679,301.0
680,301.0
681,294.99999999999994
682,301.0
683,301.0
684,294.99999999999994
685,308.0
686,301.99999999999994
687,315.0
688,322.0
689,322.0
690,343.0
691,336.99999999999994
692,336.0
693,343.0
694,343.0
695,350.0
696,364.0
697,364.0
698,357.99999999999994
699,357.99999999999994
700,350.99999999999994
701,364.0
702,364.0
703,357.99999999999994
704,357.99999999999994
705,364.0
706,364.0
707,371.0
708,364.99999999999994
709,364.0
710,364.0
711,364.0
712,357.99999999999994
713,357.0
714,364.0
715,378.0
716,378.0
717,371.99999999999994
718,371.99999999999994
719,371.0
720,371.99999999999994
721,378.0
722,378.0
723,372.9999999999999
724,378.0
725,378.99999999999994
726,378.0
727,378.0
728,378.0
729,359.99999999999983
730,364.0
731,364.0
732,364.0
733,364.0
734,371.0
735,371.0
736,371.0
737,365.9999999999999
738,364.0
739,357.99999999999994
740,350.99999999999994
741,350.0
742,350.0
743,343.99999999999994
744,343.0
745,350.0
746,336.99999999999994
747,336.0
748,343.0
749,343.99999999999994
750,336.99999999999994
751,357.0
752,350.0
753,343.99999999999994
754,343.0
755,336.99999999999994
756,329.99999999999994
757,336.0
758,343.0
759,343.0
760,350.0
761,343.99999999999994
762,343.0
763,343.0
764,336.99999999999994
765,323.9999999999999
766,330.0
767,315.99999999999994
768,315.0
769,315.0
770,315.0
771,302.9999999999999
772,301.0
773,294.99999999999994
774,294.0
775,301.0
776,301.0
777,301.0
778,301.9999999999999
779,301.0
780,301.0
781,301.0
782,294.0
783,301.0
784,294.99999999999994
785,294.0
786,301.0
787,301.0
788,301.0
789,301.99999999999994
790,301.0
791,308.0
792,295.9999999999999
793,294.0
794,287.99999999999994
795,280.99999999999994
796,280.0
797,261.99999999999983
798,266.0
799,266.0
800,259.99999999999994
801,259.0
802,252.99999999999994
803,239.9999999999999
804,238.0
805,238.0
806,231.99999999999994
807,238.0
808,225.9999999999999
809,224.0
810,224.0
811,224.99999999999994
812,217.99999999999994
813,217.0
814,210.99999999999994
815,210.0
816,210.0
817,210.0
818,210.0
819,210.0
820,210.0
821,203.99999999999994
822,190.9999999999999
823,189.0
824,189.0
825,189.99999999999994
826,189.0
827,182.99999999999994
828,175.99999999999994
829,175.0
830,168.99999999999994
831,161.99999999999994
832,154.99999999999994
833,154.0
834,154.0
835,154.0
836,154.0
837,147.99999999999994
838,147.0
839,147.0
840,147.0
841,140.99999999999994
842,140.0
843,147.0
844,147.0
845,147.0
846,154.0
847,154.0
848,154.0
849,154.0
850,154.0
851,161.0
852,154.99999999999994
853,154.0
854,154.0
855,147.99999999999994
856,147.0
857,147.0
858,141.9999999999999
859,140.0
860,140.0
861,140.0
862,147.0
863,147.0
864,140.99999999999994
865,133.99999999999994
866,133.0
867,126.99999999999994
868,126.0
869,126.0
870,126.0
871,126.00000000000003
872,119.0
873,112.99999999999994
874,112.0
875,112.0
876,112.0
877,112.0
878,112.0
879,112.0
880,112.0
881,112.0
882,105.99999999999994
883,105.0
884,105.0
885,98.99999999999994
886,98.99999999999994
887,91.99999999999994
888,91.0
889,91.0
890,84.99999999999994
891,84.0
892,84.0
893,77.99999999999994
894,77.0
895,77.0
896,77.0
897,77.0
898,70.99999999999994
899,70.0
900,70.0
901,70.00000000000003
902,63.0
903,63.0
904,63.0
905,56.99999999999994
906,56.0
907,56.0
908,56.0
909,56.0
910,56.0
911,56.0
912,56.0
913,56.0
914,49.99999999999994
915,49.0
916,49.0
917,49.0
918,42.99999999999994
919,42.0
920,42.0
921,42.0
922,42.0
923,42.0
924,42.0
925,42.0
926,42.0
927,42.0
928,42.0
929,42.0
930,42.0
931,42.0
932,42.0
933,42.0
934,42.00000000000003
935,35.0
936,35.0
937,35.0
938,35.0
939,35.0
940,35.0
941,35.0
942,35.0
943,35.0
944,35.0
945,35.0
946,35.0
947,35.0
948,35.00000000000003
949,28.0
950,21.999999999999943
951,21.0
952,21.0
953,14.999999999999943
954,14.0
955,21.0
956,21.0
957,21.0
958,21.00000000000003
959,14.0
960,14.0
961,21.0
962,21.0
963,21.0
964,21.0
965,21.0
966,21.0
967,21.0
968,21.0
969,21.0
970,21.0
971,21.0
972,21.0
973,28.0
974,28.0
975,28.0
976,28.0
977,28.0
978,28.0
979,28.0
980,28.0
981,28.0
982,28.0
983,28.0
984,28.0
985,28.0
986,28.0
987,28.0
988,28.0
989,28.0
990,28.0
991,28.0
992,28.0
993,21.999999999999943
994,21.0
995,21.0
996,21.0
997,21.0
998,21.0
999,21.0
1000,21.0
1001,21.0
1002,21.0
1003,21.0
1004,21.0
1005,21.0
1006,21.0
1007,21.0
1008,21.0
1009,21.0
1010,21.0
1011,21.0
1012,21.0
1013,21.0
1014,21.0
1015,21.0
1016,21.0
1017,21.0
1018,21.0
1019,21.0
1020,28.0
1021,28.0
1022,28.0
1023,28.0
1024,28.0
1025,35.0
1026,35.0
1027,35.0
1028,35.0
1029,35.0
1030,35.0
1031,35.0
1032,35.0
1033,35.0
1034,35.0
1035,35.0
1036,35.0
1037,35.0
1038,35.0
1039,35.0
1040,35.0
1041,35.0
1042,35.0
1043,35.0
1044,35.0
1045,34.999999999999815
1046,28.0
1047,28.0
1048,28.0
1049,28.0
1050,28.0
1051,28.0
1052,28.0
1053,35.0
1054,35.0
1055,35.0
1056,35.0
1057,35.0
1058,35.0
1059,35.0
1060,35.0
1061,35.0
1062,28.999999999999943
1063,28.0
1064,28.0
1065,28.0
1066,28.0
1067,28.0
1068,35.0
1069,35.0
1070,35.0
1071,35.0
1072,35.0
1073,35.0
1074,35.0
1075,42.0
1076,42.0
1077,42.0
1078,42.0
1079,42.0
1080,35.99999999999994
1081,35.0
1082,35.0
1083,35.0
1084,35.0
1085,35.0
1086,35.0
1087,35.0
1088,35.0
1089,35.0
1090,35.0
1091,35.0
1092,35.0
1093,35.0
1094,35.0
1095,35.0
1096,35.0
1097,35.0
1098,35.0
1099,35.0
1100,35.0
1101,35.0
1102,35.0
1103,35.0
1104,35.0
1105,35.0
1106,35.0
1107,35.0
1108,35.0
1109,35.0
1110,35.0
1111,35.0
1112,35.0
1113,35.0
1114,35.0
1115,35.0
1116,35.0
1117,35.0
1118,35.0
1119,35.0
1120,35.0
1121,35.0
1122,35.0
1123,35.0
1124,35.0
1125,35.0
1126,35.0
1127,28.999999999999943
1128,28.0
1129,28.0
1130,28.0
1131,28.0
1132,21.999999999999943
1133,21.0
1134,21.0
1135,21.0
1136,21.0
1137,21.0
1138,21.0
1139,21.0
1140,21.0
1141,21.0
1142,21.0
1143,21.0
1144,21.0
1145,21.0
1146,21.0
1147,21.0
1148,21.0
1149,21.0
1150,21.0
1151,21.0
1152,21.0
1153,21.0
1154,21.0
1155,21.0
1156,21.0
1157,21.0
1158,21.0
1159,21.0
1160,14.999999999999943
1161,14.0
1162,14.0
1163,14.0
1164,14.0
1165,14.0
1166,14.0
1167,14.0
1168,14.0
1169,14.0
1170,14.0
1171,14.0
1172,14.0
1173,14.0
1174,14.0
1175,7.999999999999943
1176,7.0
1177,7.0
1178,7.0
1179,7.0
1180,7.0
1181,7.0
1182,0.9999999999999432
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,7.0
1440,35.0
1441,35.0
1442,35.0
1443,35.0
1444,35.0
1445,35.0
1446,35.0
1447,35.0
1448,35.0
1449,35.0
1450,35.0
1451,35.0
1452,42.0
1453,42.0
1454,42.0
1455,42.0
1456,42.0
1457,42.0
1458,42.0
1459,42.0
1460,42.0
1461,42.0
1462,42.0
1463,42.0
1464,42.0
1465,42.0
1466,42.0
1467,42.0
1468,42.0
1469,42.0
1470,42.0
1471,42.0
1472,42.0
1473,42.0
1474,42.0
1475,42.0
1476,42.0
1477,42.0
1478,42.0
1479,42.0
1480,42.0
1481,42.0
1482,42.0
1483,42.0
1484,42.0
1485,42.0
1486,42.0
1487,42.0
1488,42.0
1489,42.0
1490,42.0
1491,42.0
1492,42.0
1493,42.0
1494,42.0
1495,42.0
1496,42.0
1497,42.0
1498,42.0
1499,42.0
1500,42.0
1501,42.0
1502,42.0
1503,42.0
1504,42.0
1505,42.0
1506,42.0
1507,42.0
1508,42.0
1509,42.0
1510,42.0
1511,42.0
1512,42.0
1513,42.0
1514,42.0
1515,42.0
1516,42.0
1517,42.0
1518,42.0
1519,42.0
1520,42.0
1521,42.0
1522,42.0
1523,42.0
1524,42.0
1525,42.0
1526,42.0
1527,42.0
1528,42.0
1529,42.0
1530,42.0
1531,42.0
1532,42.0
1533,42.0
1534,42.0
1535,42.0
1536,42.0
1537,42.0
1538,42.0
1539,42.0
1540,42.0
1541,42.0
1542,42.0
1543,42.0
1544,42.0
1545,42.0
1546,46.99999999999986
1547,7.0
1548,7.0
1549,7.0
1550,7.0
1551,7.0
1552,7.0
1553,7.0
1554,7.0
1555,7.0
1556,7.0
1557,7.0
1558,7.0
1559,0.9999999999999432
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,0.0
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.0
1615,0.0
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,7.0
1631,7.0
1632,7.0
1633,7.0
1634,7.0
1635,7.0
1636,7.0
1637,7.0
1638,7.0
1639,7.0
1640,7.0
1641,7.0
1642,7.0
1643,7.0
1644,7.0
1645,7.0
1646,7.0
1647,7.0
1648,7.0
1649,7.0
1650,7.0
1651,7.0
1652,7.0
1653,7.0
1654,7.0
1655,7.0
1656,7.0
1657,7.0
1658,7.0
1659,7.0
1660,7.0
1661,7.0
1662,7.0
1663,7.0
1664,7.0
1665,7.0
1666,7.0
1667,7.0
1668,7.0
1669,7.0
1670,7.0
1671,7.0
1672,7.0
1673,7.0
1674,7.0
1675,7.0
1676,7.0
1677,7.0
1678,7.0
1679,7.0
1680,7.0
1681,7.0
1682,7.0
1683,7.0
1684,7.0
1685,7.0
1686,7.0
1687,7.0
1688,7.0
1689,7.0
1690,7.0
1691,7.0
1692,7.0
1693,7.0
1694,7.0
1695,7.0
1696,7.0
1697,7.0
1698,7.0
1699,7.0
1700,7.0
1701,7.0
1702,7.0
1703,7.0
1704,7.0
1705,7.0
1706,7.0
1707,7.0
1708,7.0
1709,7.0
1710,7.0
1711,7.0
1712,7.0
1713,7.0
1714,7.0
1715,7.0
1716,7.0
1717,7.0
1718,7.0
1719,7.0
1720,7.0
1721,7.0
1722,7.0
1723,7.0
1724,7.0
1725,7.0
1726,7.0
1727,7.0
1728,7.0
1729,7.0
1730,7.0
1731,7.0
1732,7.0
1733,7.0
1734,7.0
1735,7.0
1736,7.0
1737,0.9999999999999432
1738,0.0
1739,0.0
1740,0.0
1741,0.0
1742,0.0
1743,0.0
1744,0.0
1745,0.0
1746,0.0
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.0
1758,0.0
1759,0.0
1760,0.0
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,0.0
1767,0.0
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,0.0
1788,0.0
1789,0.0
1790,0.0
1791,0.0
1792,0.0
1793,0.0
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,0.0
1808,0.0
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,0.0
1836,0.0
1837,0.0
1838,0.0
1839,0.0
1840,0.0
1841,0.0
1842,0.0
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,0.0
1856,0.0
1857,0.0
1858,0.0
1859,0.0
1860,0.0
1861,0.0
1862,0.0
1863,7.0
1864,7.0
1865,7.0
1866,7.0
1867,14.0
1868,14.0
1869,14.0
1870,14.0
1871,14.0
1872,14.0
1873,14.0
1874,14.0
1875,14.0
1876,14.0
1877,21.0
1878,21.0
1879,21.0
1880,21.0
1881,21.0
1882,21.0
1883,21.0
1884,21.0
1885,21.0
1886,21.0
1887,21.0
1888,21.0
1889,21.0
1890,21.0
1891,21.0
1892,28.0
1893,28.0
1894,35.0
1895,35.0
1896,35.0
1897,35.0
1898,35.0
1899,35.0
1900,35.0
1901,35.0
1902,35.0
1903,35.0
1904,35.0
1905,42.0
1906,42.0
1907,42.0
1908,42.0
1909,42.0
1910,49.0
1911,49.0
1912,49.0
1913,49.0
1914,49.0
1915,49.0
1916,49.0
1917,49.0
1918,49.0
1919,49.0
1920,49.0
1921,49.0
1922,49.0
1923,49.0
1924,49.0
1925,49.0
1926,56.0
1927,56.0
1928,56.0
1929,63.0
1930,63.0
1931,63.0
1932,63.0
1933,70.0
1934,70.0
1935,70.0
1936,77.0
1937,77.0
1938,77.0
1939,77.0
1940,77.0
1941,84.0
1942,91.0
1943,91.0
1944,91.0
1945,91.0
1946,91.0
1947,91.0
1948,91.0
1949,91.0
1950,91.0
1951,91.0
1952,98.0
1953,98.0
1954,105.0
1955,112.0
1956,119.0
1957,119.0
1958,126.0
1959,133.0
1960,133.0
1961,133.0
1962,133.0
1963,140.0
1964,140.0
1965,140.0
1966,147.0
1967,147.0
1968,147.0
1969,154.0
1970,154.99999999999994
1971,168.0
1972,168.0
1973,168.0
1974,161.99999999999994
1975,161.0
1976,161.0
1977,161.0
1978,168.0
1979,175.0
1980,175.0
1981,182.0
1982,189.0
1983,189.0
1984,189.99999999999994
1985,189.0
1986,189.0
1987,189.0
1988,189.0
1989,189.0
1990,196.0
1991,203.0
1992,203.0
1993,203.0
1994,203.0
1995,203.0
1996,210.0
1997,217.0
1998,224.0
1999,224.99999999999994
2000,231.0
2001,224.99999999999994
2002,224.0
2003,231.0
2004,231.0
2005,231.0
2006,238.0
2007,245.0
2008,245.0
2009,245.0
2010,245.0
2011,252.0
2012,245.99999999999994
2013,245.0
2014,245.0
2015,245.0
2016,252.0
2017,245.99999999999994
2018,245.0
2019,259.0
2020,259.0
2021,259.0
2022,266.0
2023,273.0
2024,273.0
2025,273.0
2026,273.0
2027,273.0
2028,273.0
2029,273.0
2030,280.0
2031,280.0
2032,287.0
2033,280.99999999999994
2034,287.0
2035,287.0
2036,280.99999999999994
2037,280.0
2038,280.0
2039,287.0
2040,280.99999999999994
2041,280.0
2042,287.0
2043,280.99999999999994
2044,280.0
2045,280.0
2046,280.0
2047,287.0
2048,280.99999999999994
2049,273.99999999999994
2050,287.0
2051,287.0
2052,287.0
2053,294.0
2054,301.0
2055,308.0
2056,308.0
2057,308.0
2058,308.0
2059,308.99999999999994
2060,315.0
2061,308.99999999999994
